,ID,Event_Type,Target,Product,Same_Angle,Inverted,Event_Time,System_Time
550,,SIGNAL,,,,,,1535509970.071
551,82,interval,,,,,8.214,1535509962.351
552,82,on,,02_chocolate_1.jpg,False,0,0.799,1535509970.589
553,82,image_interval,,,,,0.400,1535509971.417
554,82,on,00_chocolate_2.jpg,,False,0,0.800,1535509971.840
555,,SIGNAL,,,,,,1535509977.457
556,,SIGNAL,,,,,,1535509977.457
557,,SIGNAL,,,,,,1535509977.457
558,,SIGNAL,,,,,,1535509977.671
559,,SIGNAL,,,,,,1535509979.571
560,83,interval,,,,,8.788,1535509972.668
561,83,on,SINGLETON,08_chocolate_1.jpg,,0,0.800,1535509981.481
562,,SIGNAL,,,,,,1535509987.019
563,,SIGNAL,,,,,,1535509987.019
564,,SIGNAL,,,,,,1535509987.019
565,,SIGNAL,,,,,,1535509987.170
566,,SIGNAL,,,,,,1535509989.070
567,,SIGNAL,,,,,,1535509990.971
568,84,interval,,,,,8.705,1535509982.312
569,84,on,SINGLETON,09_detergent_3.jpg,,0,0.801,1535509991.043
570,85,interval,,,,,0.970,1535509991.872
571,85,on,SINGLETON,01_detergent_1.jpg,,1,0.800,1535509992.869
572,,SIGNAL,,,,,,1535509997.441
573,,SIGNAL,,,,,,1535509997.441
574,,SIGNAL,,,,,,1535509997.441
575,,SIGNAL,,,,,,1535509998.571
576,86,interval,,,,,6.738,1535509993.702
577,86,on,SINGLETON,06_detergent_2.jpg,,0,0.800,1535510000.466
578,,SIGNAL,,,,,,1535510003.295
579,,SIGNAL,,,,,,1535510003.295
580,,SIGNAL,,,,,,1535510004.271
581,87,interval,,,,,2.991,1535510001.303
582,87,on,SINGLETON,06_detergent_1.jpg,,0,0.800,1535510004.320
583,,SIGNAL,,,,,,1535510008.244
584,,SIGNAL,,,,,,1535510008.244
585,,SIGNAL,,,,,,1535510009.971
586,88,interval,,,,,6.089,1535510005.154
587,88,on,SINGLETON,07_detergent_2.jpg,,1,0.800,1535510011.271
588,,K_PRESS,,,,,,1535510013.414
589,,SIGNAL,,,,,,1535510013.414
590,,SIGNAL,,,,,,1535510013.770
591,89,interval,,,,,2.311,1535510012.103
592,89,on,SINGLETON,01_detergent_2.jpg,,1,0.800,1535510014.440
593,90,interval,,,,,0.529,1535510015.274
594,90,on,SINGLETON,08_detergent_2.jpg,,0,0.800,1535510015.830
595,,K_PRESS,,,,,,1535510018.501
596,,SIGNAL,,,,,,1535510018.501
597,,SIGNAL,,,,,,1535510018.501
598,,SIGNAL,,,,,,1535510019.471
599,91,interval,,,,,2.837,1535510016.663
600,91,on,SINGLETON,05_chocolate_2.jpg,,0,0.799,1535510019.526
601,,SIGNAL,,,,,,1535510024.256
602,,SIGNAL,,,,,,1535510024.256
603,,SIGNAL,,,,,,1535510025.171
604,,SIGNAL,,,,,,1535510027.071
605,92,interval,,,,,6.900,1535510020.354
606,92,on,SINGLETON,03_chocolate_3.jpg,,0,0.800,1535510027.281
607,,SIGNAL,,,,,,1535510030.591
608,,SIGNAL,,,,,,1535510030.870
609,93,interval,,,,,4.472,1535510028.118
610,93,on,,06_chocolate_2.jpg,False,0,0.799,1535510032.615
611,,SIGNAL,,,,,,1535510033.453
612,93,image_interval,,,,,0.400,1535510033.452
613,93,on,00_chocolate_1.jpg,,False,1,0.800,1535510033.876
614,,SIGNAL,,,,,,1535510039.539
615,,K_PRESS,,,,,,1535510039.539
616,,SIGNAL,,,,,,1535510039.539
617,,SIGNAL,,,,,,1535510039.539
618,,SIGNAL,,,,,,1535510040.371
619,,SIGNAL,,,,,,1535510042.271
620,94,interval,,,,,8.833,1535510034.704
621,94,on,,01_detergent_1.jpg,False,1,0.799,1535510043.562
622,,K_PRESS,,,,,,1535510044.393
623,,SIGNAL,,,,,,1535510044.393
624,94,image_interval,,,,,0.400,1535510044.392
625,94,on,00_detergent_3.jpg,,False,0,0.800,1535510044.815
626,,SIGNAL,,,,,,1535510047.741
627,,SIGNAL,,,,,,1535510047.970
628,95,interval,,,,,4.098,1535510045.643
629,95,on,SINGLETON,07_detergent_3.jpg,,0,0.800,1535510049.766
630,,SIGNAL,,,,,,1535510052.372
631,,SIGNAL,,,,,,1535510052.373
632,96,interval,,,,,2.777,1535510050.595
633,96,on,,01_detergent_2.jpg,False,0,0.800,1535510053.394
634,,SIGNAL,,,,,,1535510054.222
635,96,image_interval,,,,,0.400,1535510054.221
636,96,on,00_detergent_1.jpg,,False,0,0.799,1535510054.645
637,,SIGNAL,,,,,,1535510059.947
638,,SIGNAL,,,,,,1535510059.947
639,,SIGNAL,,,,,,1535510059.947
640,,SIGNAL,,,,,,1535510061.270
641,,SIGNAL,,,,,,1535510063.170
642,97,interval,,,,,8.474,1535510055.472
643,97,on,,09_chocolate_1.jpg,False,1,0.800,1535510063.969
644,,K_PRESS,,,,,,1535510064.802
645,,SIGNAL,,,,,,1535510065.070
646,97,image_interval,,,,,0.400,1535510064.802
647,97,on,00_chocolate_2.jpg,,False,0,0.800,1535510065.225
648,,SIGNAL,,,,,,1535510068.643
649,,SIGNAL,,,,,,1535510068.871
650,98,interval,,,,,4.589,1535510066.054
651,98,on,,07_detergent_3.jpg,True,0,0.799,1535510070.666
652,,SIGNAL,,,,,,1535510071.494
653,98,image_interval,,,,,0.400,1535510071.493
654,98,on,00_detergent_3.jpg,,True,1,0.800,1535510071.917
655,,K_PRESS,,,,,,1535510077.035
656,,SIGNAL,,,,,,1535510077.035
657,,SIGNAL,,,,,,1535510077.035
658,,SIGNAL,,,,,,1535510077.035
659,,SIGNAL,,,,,,1535510078.370
660,,SIGNAL,,,,,,1535510080.270
661,99,interval,,,,,8.287,1535510072.745
662,99,on,,01_detergent_3.jpg,False,0,0.801,1535510081.058
663,,SIGNAL,,,,,,1535510082.170
664,99,image_interval,,,,,0.400,1535510081.891
665,99,on,00_detergent_1.jpg,,False,0,0.800,1535510082.314
666,,SCANNER START,,,,,,1535510202.832
667,,SIGNAL,,,,,,1535510241.733
668,,SIGNAL,,,,,,
669,,SIGNAL,,,,,,1535510245.863
670,,SIGNAL,,,,,,1535510245.863
671,,SIGNAL,,,,,,1535510247.434
672,,SIGNAL,,,,,,1535510249.333
673,100,interval,,,,,8.126,1535510241.735
674,100,on,,06_detergent_2.jpg,True,0,0.800,1535510249.885
675,100,image_interval,,,,,0.400,1535510250.712
676,100,on,00_detergent_2.jpg,,True,1,0.801,1535510251.138
677,,SIGNAL,,,,,,1535510254.278
678,,K_PRESS,,,,,,1535510254.278
679,,SIGNAL,,,,,,1535510254.278
680,,SIGNAL,,,,,,1535510255.034
681,101,interval,,,,,4.309,1535510251.968
682,101,on,,07_detergent_2.jpg,True,0,0.800,1535510256.301
683,,SIGNAL,,,,,,1535510257.130
684,101,image_interval,,,,,0.400,1535510257.129
685,101,on,00_detergent_2.jpg,,True,0,0.799,1535510257.552
686,,SIGNAL,,,,,,1535510259.546
687,102,interval,,,,,2.164,1535510258.382
688,102,on,SINGLETON,09_detergent_3.jpg,,0,0.799,1535510260.573
689,,SIGNAL,,,,,,1535510264.960
690,,SIGNAL,,,,,,1535510264.960
691,,SIGNAL,,,,,,1535510264.960
692,,SIGNAL,,,,,,1535510266.433
693,103,interval,,,,,6.558,1535510261.401
694,103,on,,07_detergent_1.jpg,False,0,0.800,1535510267.984
695,,SIGNAL,,,,,,1535510268.813
696,103,image_interval,,,,,0.400,1535510268.812
697,103,on,00_detergent_2.jpg,,False,0,0.800,1535510269.237
698,,SIGNAL,,,,,,1535510271.329
699,,SIGNAL,,,,,,1535510272.134
700,104,interval,,,,,2.264,1535510270.065
701,104,on,,06_chocolate_2.jpg,False,0,0.800,1535510272.352
702,104,image_interval,,,,,0.400,1535510273.180
703,104,on,00_chocolate_3.jpg,,False,0,0.800,1535510273.602
704,,SIGNAL,,,,,,1535510278.367
705,,SIGNAL,,,,,,1535510278.367
706,,SIGNAL,,,,,,1535510278.367
707,,SIGNAL,,,,,,1535510279.733
708,105,interval,,,,,6.935,1535510274.431
709,105,on,SINGLETON,07_chocolate_2.jpg,,0,0.800,1535510281.393
710,,SIGNAL,,,,,,1535510284.282
711,,SIGNAL,,,,,,1535510284.282
712,,SIGNAL,,,,,,1535510285.433
713,106,interval,,,,,4.050,1535510282.230
714,106,on,,05_chocolate_1.jpg,False,0,0.800,1535510286.304
715,,SIGNAL,,,,,,1535510287.333
716,106,image_interval,,,,,0.400,1535510287.131
717,106,on,00_chocolate_3.jpg,,False,0,0.799,1535510287.555
718,107,interval,,,,,0.931,1535510288.382
719,107,on,SINGLETON,06_detergent_3.jpg,,0,0.800,1535510289.343
720,,SIGNAL,,,,,,1535510292.758
721,,SIGNAL,,,,,,1535510292.758
722,,SIGNAL,,,,,,1535510293.033
723,108,interval,,,,,4.583,1535510290.173
724,108,on,SINGLETON,05_detergent_3.jpg,,0,0.800,1535510294.782
725,,SIGNAL,,,,,,1535510299.590
726,,SIGNAL,,,,,,1535510299.590
727,,SIGNAL,,,,,,1535510299.590
728,,SIGNAL,,,,,,1535510300.634
729,,SIGNAL,,,,,,1535510302.534
730,109,interval,,,,,6.978,1535510295.611
731,109,on,,03_detergent_2.jpg,False,0,0.799,1535510302.613
732,109,image_interval,,,,,0.400,1535510303.444
733,109,on,00_detergent_1.jpg,,False,0,0.800,1535510303.868
734,,SIGNAL,,,,,,1535510306.845
735,,SIGNAL,,,,,,1535510306.845
736,,SIGNAL,,,,,,1535510308.234
737,110,interval,,,,,4.147,1535510304.696
738,110,on,SINGLETON,09_detergent_3.jpg,,0,0.800,1535510308.870
739,,SIGNAL,,,,,,1535510312.020
740,,SIGNAL,,,,,,1535510312.033
741,,SIGNAL,,,,,,1535510313.933
742,111,interval,,,,,4.320,1535510309.699
743,111,on,,07_chocolate_1.jpg,False,0,0.801,1535510314.044
744,111,image_interval,,,,,0.400,1535510314.882
745,111,on,00_chocolate_2.jpg,,False,0,0.800,1535510315.305
746,,SIGNAL,,,,,,1535510319.668
747,,SIGNAL,,,,,,1535510319.668
748,,SIGNAL,,,,,,1535510319.668
749,,SIGNAL,,,,,,1535510321.533
750,112,interval,,,,,6.533,1535510316.133
751,112,on,SINGLETON,03_detergent_3.jpg,,0,0.799,1535510322.694
752,,SIGNAL,,,,,,1535510328.035
753,,SIGNAL,,,,,,1535510328.035
754,,SIGNAL,,,,,,1535510328.035
755,,SIGNAL,,,,,,1535510329.133
756,,SIGNAL,,,,,,1535510331.034
757,113,interval,,,,,8.512,1535510323.521
758,113,on,SINGLETON,02_detergent_1.jpg,,0,0.801,1535510332.060
759,114,interval,,,,,0.819,1535510332.892
760,114,on,,07_chocolate_2.jpg,True,0,0.800,1535510333.734
761,,SIGNAL,,,,,,1535510334.562
762,,SIGNAL,,,,,,1535510334.833
763,114,image_interval,,,,,0.400,1535510334.561
764,114,on,00_chocolate_2.jpg,,True,0,0.800,1535510334.984
765,,SIGNAL,,,,,,1535510337.088
766,115,interval,,,,,2.275,1535510335.812
767,115,on,,07_detergent_1.jpg,False,0,0.801,1535510338.111
768,,SIGNAL,,,,,,1535510338.944
769,115,image_interval,,,,,0.400,1535510338.943
770,115,on,00_detergent_2.jpg,,False,0,0.800,1535510339.368
771,,SIGNAL,,,,,,1535510342.691
772,,SIGNAL,,,,,,1535510342.691
773,,SIGNAL,,,,,,1535510344.333
774,116,interval,,,,,4.493,1535510340.196
775,116,on,SINGLETON,06_detergent_1.jpg,,0,0.800,1535510344.714
776,117,interval,,,,,0.769,1535510345.547
777,117,on,SINGLETON,04_chocolate_1.jpg,,0,0.800,1535510346.344
778,,SIGNAL,,,,,,1535510349.180
779,,SIGNAL,,,,,,1535510349.180
780,,SIGNAL,,,,,,1535510350.033
781,118,interval,,,,,2.997,1535510347.182
782,118,on,SINGLETON,07_detergent_3.jpg,,0,0.800,1535510350.203
783,,SIGNAL,,,,,,1535510353.265
784,,SIGNAL,,,,,,1535510353.833
785,119,interval,,,,,4.229,1535510351.035
786,119,on,SINGLETON,06_chocolate_1.jpg,,0,0.800,1535510355.289
787,,SIGNAL,,,,,,1535510358.684
788,,SIGNAL,,,,,,1535510358.684
789,,SIGNAL,,,,,,1535510359.533
790,120,interval,,,,,4.564,1535510356.118
791,120,on,,04_detergent_1.jpg,False,0,0.799,1535510360.707
792,,SIGNAL,,,,,,1535510361.534
793,120,image_interval,,,,,0.400,1535510361.533
794,120,on,00_detergent_3.jpg,,False,0,0.800,1535510361.957
795,,SIGNAL,,,,,,1535510365.380
796,,SIGNAL,,,,,,1535510365.380
797,,SIGNAL,,,,,,1535510367.133
798,121,interval,,,,,4.593,1535510362.786
799,121,on,,02_chocolate_3.jpg,False,0,0.800,1535510367.402
800,121,image_interval,,,,,0.400,1535510368.230
801,121,on,00_chocolate_1.jpg,,False,0,0.799,1535510368.654
802,122,interval,,,,,0.410,1535510369.487
803,122,on,SINGLETON,08_detergent_3.jpg,,0,0.800,1535510369.923
804,,SIGNAL,,,,,,1535510374.731
805,,SIGNAL,,,,,,1535510374.731
806,,SIGNAL,,,,,,1535510374.731
807,,SIGNAL,,,,,,1535510374.733
808,,SIGNAL,,,,,,1535510376.633
809,123,interval,,,,,6.979,1535510370.750
810,123,on,SINGLETON,07_detergent_2.jpg,,0,0.800,1535510377.755
811,,SIGNAL,,,,,,1535510380.284
812,,SIGNAL,,,,,,1535510380.433
813,124,interval,,,,,2.700,1535510378.583
814,124,on,SINGLETON,01_chocolate_2.jpg,,0,0.800,1535510381.311
815,125,interval,,,,,0.934,1535510382.139
816,125,on,SINGLETON,04_chocolate_2.jpg,,0,0.801,1535510383.099
817,,SIGNAL,,,,,,1535510386.916
818,,SIGNAL,,,,,,1535510386.916
819,,SIGNAL,,,,,,1535510386.916
820,,SIGNAL,,,,,,1535510388.033
821,126,interval,,,,,4.980,1535510383.934
822,126,on,SINGLETON,02_chocolate_1.jpg,,0,0.800,1535510388.939
823,,SIGNAL,,,,,,1535510393.012
824,,SIGNAL,,,,,,1535510393.012
825,,SIGNAL,,,,,,1535510393.734
826,,SIGNAL,,,,,,1535510395.634
827,127,interval,,,,,6.243,1535510389.768
828,127,on,SINGLETON,03_detergent_1.jpg,,0,0.801,1535510396.038
829,,SIGNAL,,,,,,1535510400.196
830,,SIGNAL,,,,,,1535510400.196
831,,SIGNAL,,,,,,1535510401.334
832,128,interval,,,,,6.326,1535510396.868
833,128,on,SINGLETON,02_detergent_3.jpg,,0,0.800,1535510403.224
834,,SIGNAL,,,,,,1535510408.032
835,,SIGNAL,,,,,,1535510408.032
836,,SIGNAL,,,,,,1535510408.032
837,,SIGNAL,,,,,,1535510408.933
838,,SIGNAL,,,,,,1535510410.833
839,129,interval,,,,,6.978,1535510404.053
840,129,on,SINGLETON,03_detergent_1.jpg,,0,0.801,1535510411.057
841,,SIGNAL,,,,,,1535510414.286
842,,SIGNAL,,,,,,1535510414.632
843,130,interval,,,,,4.399,1535510411.886
844,130,on,SINGLETON,03_detergent_1.jpg,,0,0.800,1535510416.313
845,,SIGNAL,,,,,,1535510419.192
846,,SIGNAL,,,,,,1535510419.192
847,,SIGNAL,,,,,,1535510420.333
848,131,interval,,,,,4.050,1535510417.141
849,131,on,SINGLETON,05_chocolate_3.jpg,,0,0.801,1535510421.217
850,,SIGNAL,,,,,,1535510423.622
851,,SIGNAL,,,,,,1535510424.134
852,132,interval,,,,,2.569,1535510422.053
853,132,on,SINGLETON,09_detergent_3.jpg,,0,0.799,1535510424.650
854,133,interval,,,,,0.770,1535510425.486
855,133,on,SINGLETON,01_detergent_3.jpg,,1,0.800,1535510426.284
856,,SIGNAL,,,,,,1535510431.514
857,,K_PRESS,,,,,,1535510431.514
858,,SIGNAL,,,,,,1535510431.514
859,,SIGNAL,,,,,,1535510431.514
860,,SIGNAL,,,,,,1535510431.733
861,,SIGNAL,,,,,,1535510433.633
862,134,interval,,,,,8.393,1535510427.120
863,134,on,SINGLETON,02_detergent_1.jpg,,1,0.799,1535510435.539
864,,SIGNAL,,,,,,1535510437.955
865,,K_PRESS,,,,,,1535510437.955
866,,SIGNAL,,,,,,1535510437.955
867,135,interval,,,,,2.581,1535510436.372
868,135,on,SINGLETON,04_chocolate_2.jpg,,0,0.800,1535510438.982
869,,SIGNAL,,,,,,1535510442.509
870,,SIGNAL,,,,,,1535510442.509
871,,SIGNAL,,,,,,1535510443.133
872,136,interval,,,,,4.694,1535510439.814
873,136,on,SINGLETON,08_detergent_2.jpg,,0,0.799,1535510444.534
874,137,interval,,,,,0.865,1535510445.366
875,137,on,,07_detergent_1.jpg,False,0,0.800,1535510446.257
876,,SIGNAL,,,,,,1535510447.085
877,,SIGNAL,,,,,,1535510447.085
878,137,image_interval,,,,,0.400,1535510447.084
879,137,on,00_detergent_2.jpg,,False,0,0.800,1535510447.508
880,,SIGNAL,,,,,,1535510453.160
881,,SIGNAL,,,,,,1535510453.160
882,,SIGNAL,,,,,,1535510453.160
883,,SIGNAL,,,,,,1535510454.533
884,,SIGNAL,,,,,,1535510456.433
885,138,interval,,,,,8.820,1535510448.339
886,138,on,SINGLETON,03_detergent_1.jpg,,0,0.801,1535510457.185
887,,SIGNAL,,,,,,1535510460.115
888,,SIGNAL,,,,,,1535510460.233
889,139,interval,,,,,4.094,1535510458.020
890,139,on,SINGLETON,08_detergent_2.jpg,,0,0.801,1535510462.140
891,,SIGNAL,,,,,,1535510465.964
892,,SIGNAL,,,,,,1535510465.964
893,,SIGNAL,,,,,,1535510465.964
894,,SIGNAL,,,,,,1535510467.832
895,140,interval,,,,,4.989,1535510462.973
896,140,on,SINGLETON,08_detergent_2.jpg,,0,0.800,1535510467.988
897,,SIGNAL,,,,,,1535510471.991
898,,SIGNAL,,,,,,1535510471.991
899,,SIGNAL,,,,,,1535510473.533
900,141,interval,,,,,6.168,1535510468.821
901,141,on,SINGLETON,06_chocolate_2.jpg,,0,0.801,1535510475.016
902,142,interval,,,,,0.605,1535510475.849
903,142,on,,09_detergent_3.jpg,False,0,0.800,1535510476.478
904,,SIGNAL,,,,,,1535510477.307
905,,SIGNAL,,,,,,1535510477.333
906,142,image_interval,,,,,0.400,1535510477.305
907,142,on,00_detergent_1.jpg,,False,0,0.800,1535510477.729
908,,SIGNAL,,,,,,1535510480.803
909,,SIGNAL,,,,,,1535510481.133
910,143,interval,,,,,4.245,1535510478.557
911,143,on,SINGLETON,03_detergent_1.jpg,,0,0.800,1535510482.829
912,,SIGNAL,,,,,,1535510485.237
913,,SIGNAL,,,,,,1535510485.238
914,144,interval,,,,,2.579,1535510483.657
915,144,on,,03_detergent_2.jpg,False,0,0.800,1535510486.261
916,,SIGNAL,,,,,,1535510487.090
917,144,image_interval,,,,,0.400,1535510487.089
918,144,on,00_detergent_3.jpg,,False,1,0.800,1535510487.513
919,145,interval,,,,,0.673,1535510488.342
920,145,on,SINGLETON,03_chocolate_1.jpg,,0,0.801,1535510489.043
921,,K_PRESS,,,,,,1535510494.661
922,,SIGNAL,,,,,,1535510494.661
923,,SIGNAL,,,,,,1535510494.661
924,,SIGNAL,,,,,,1535510494.661
925,,SIGNAL,,,,,,1535510494.661
926,,SIGNAL,,,,,,1535510496.333
927,,SIGNAL,,,,,,1535510498.233
928,146,interval,,,,,8.786,1535510489.872
929,146,on,,09_chocolate_3.jpg,False,0,0.799,1535510498.682
930,146,image_interval,,,,,0.400,1535510499.508
931,146,on,00_chocolate_2.jpg,,False,0,0.800,1535510499.932
932,,SIGNAL,,,,,,1535510504.205
933,,SIGNAL,,,,,,1535510504.205
934,,SIGNAL,,,,,,1535510504.205
935,,SIGNAL,,,,,,1535510505.833
936,147,interval,,,,,6.443,1535510500.761
937,147,on,SINGLETON,05_detergent_2.jpg,,0,0.800,1535510507.233
938,148,interval,,,,,0.771,1535510508.066
939,148,on,,01_detergent_3.jpg,True,0,0.800,1535510508.861
940,,SIGNAL,,,,,,1535510509.690
941,,SIGNAL,,,,,,1535510509.690
942,148,image_interval,,,,,0.400,1535510509.688
943,148,on,00_detergent_3.jpg,,True,0,0.801,1535510510.112
944,,SIGNAL,,,,,,1535510514.872
945,,SIGNAL,,,,,,1535510514.872
946,,SIGNAL,,,,,,1535510515.333
947,,SIGNAL,,,,,,1535510517.232
948,149,interval,,,,,6.929,1535510510.941
949,149,on,SINGLETON,08_detergent_1.jpg,,0,0.800,1535510517.898
950,,SIGNAL,,,,,,1535510522.523
951,,SIGNAL,,,,,,1535510522.523
952,,SIGNAL,,,,,,1535510522.933
953,,SIGNAL,,,,,,1535510524.833
954,150,interval,,,,,6.796,1535510518.726
955,150,on,,03_chocolate_2.jpg,True,0,0.799,1535510525.546
956,,SIGNAL,,,,,,1535510526.733
957,150,image_interval,,,,,0.400,1535510526.373
958,150,on,00_chocolate_2.jpg,,True,0,0.800,1535510526.796
959,,SIGNAL,,,,,,1535510531.405
960,,SIGNAL,,,,,,1535510531.405
961,,SIGNAL,,,,,,1535510532.433
962,,SIGNAL,,,,,,1535510534.332
963,151,interval,,,,,6.779,1535510527.624
964,151,on,,04_chocolate_3.jpg,True,0,0.800,1535510534.428
965,151,image_interval,,,,,0.400,1535510535.256
966,151,on,00_chocolate_3.jpg,,True,0,0.799,1535510535.680
967,,SIGNAL,,,,,,1535510538.320
968,,SIGNAL,,,,,,1535510538.320
969,152,interval,,,,,2.811,1535510536.508
970,152,on,SINGLETON,02_chocolate_2.jpg,,0,0.800,1535510539.345
971,153,interval,,,,,0.961,1535510540.173
972,153,on,SINGLETON,08_chocolate_1.jpg,,0,0.801,1535510541.161
973,,SIGNAL,,,,,,1535510544.296
974,,SIGNAL,,,,,,1535510544.296
975,,SIGNAL,,,,,,1535510544.296
976,,SIGNAL,,,,,,1535510545.733
977,154,interval,,,,,4.304,1535510541.991
978,154,on,SINGLETON,06_chocolate_3.jpg,,0,0.800,1535510546.321
979,,SIGNAL,,,,,,1535510548.288
980,155,interval,,,,,2.137,1535510547.150
981,155,on,SINGLETON,09_chocolate_3.jpg,,0,0.800,1535510549.313
982,,SIGNAL,,,,,,1535510553.756
983,,SIGNAL,,,,,,1535510553.756
984,,SIGNAL,,,,,,1535510553.756
985,,SIGNAL,,,,,,1535510555.233
986,156,interval,,,,,6.613,1535510550.142
987,156,on,,09_detergent_2.jpg,True,0,0.800,1535510556.780
988,,SIGNAL,,,,,,1535510557.608
989,156,image_interval,,,,,0.400,1535510557.607
990,156,on,00_detergent_2.jpg,,True,0,0.801,1535510558.031
991,,SIGNAL,,,,,,1535510562.641
992,,SIGNAL,,,,,,1535510562.641
993,,SIGNAL,,,,,,1535510562.833
994,,SIGNAL,,,,,,1535510564.732
995,157,interval,,,,,6.779,1535510558.860
996,157,on,SINGLETON,04_chocolate_3.jpg,,0,0.799,1535510565.665
997,158,interval,,,,,0.601,1535510566.493
998,158,on,,04_chocolate_2.jpg,True,0,0.801,1535510567.118
999,,SIGNAL,,,,,,1535510567.947
1000,158,image_interval,,,,,0.400,1535510567.946
1001,158,on,00_chocolate_2.jpg,,True,0,0.800,1535510568.371
1002,,SIGNAL,,,,,,1535510572.251
1003,,SIGNAL,,,,,,1535510572.252
1004,,SIGNAL,,,,,,1535510572.333
1005,,SIGNAL,,,,,,1535510574.233
1006,159,interval,,,,,6.052,1535510569.199
1007,159,on,,08_chocolate_3.jpg,False,0,0.800,1535510575.274
1008,,SIGNAL,,,,,,1535510576.133
1009,159,image_interval,,,,,0.400,1535510576.102
1010,159,on,00_chocolate_1.jpg,,False,0,0.799,1535510576.525
1011,,SIGNAL,,,,,,1535510581.133
1012,,SIGNAL,,,,,,1535510581.133
1013,,SIGNAL,,,,,,1535510581.833
1014,,SIGNAL,,,,,,1535510583.732
1015,160,interval,,,,,6.778,1535510577.353
1016,160,on,SINGLETON,05_chocolate_1.jpg,,1,0.801,1535510584.157
1017,161,interval,,,,,0.808,1535510584.986
1018,161,on,SINGLETON,06_chocolate_2.jpg,,0,0.800,1535510585.820
1019,162,interval,,,,,0.684,1535510586.655
1020,162,on,SINGLETON,05_chocolate_1.jpg,,0,0.800,1535510587.366
1021,,K_PRESS,,,,,,1535510589.967
1022,,SIGNAL,,,,,,1535510589.967
1023,,SIGNAL,,,,,,1535510589.967
1024,,SIGNAL,,,,,,1535510589.967
1025,163,interval,,,,,2.771,1535510588.194
1026,163,on,,07_chocolate_1.jpg,False,0,0.800,1535510590.989
1027,,SIGNAL,,,,,,1535510591.824
1028,163,image_interval,,,,,0.400,1535510591.823
1029,163,on,00_chocolate_3.jpg,,False,0,0.800,1535510592.247
1030,,SIGNAL,,,,,,1535510595.334
1031,,SIGNAL,,,,,,1535510595.334
1032,,SIGNAL,,,,,,1535510597.032
1033,164,interval,,,,,4.257,1535510593.076
1034,164,on,,02_detergent_3.jpg,False,1,0.800,1535510597.358
1035,,K_PRESS,,,,,,1535510598.193
1036,164,image_interval,,,,,0.400,1535510598.192
1037,164,on,00_detergent_2.jpg,,False,0,0.800,1535510598.616
1038,,SIGNAL,,,,,,1535510602.838
1039,,SIGNAL,,,,,,1535510602.838
1040,,SIGNAL,,,,,,1535510602.838
1041,,SIGNAL,,,,,,1535510604.633
1042,165,interval,,,,,6.393,1535510599.444
1043,165,on,,07_detergent_1.jpg,True,0,0.800,1535510605.860
1044,,SIGNAL,,,,,,1535510606.693
1045,165,image_interval,,,,,0.400,1535510606.692
1046,165,on,00_detergent_1.jpg,,True,0,0.801,1535510607.116
1047,,SIGNAL,,,,,,1535510612.024
1048,,SIGNAL,,,,,,1535510612.024
1049,,SIGNAL,,,,,,1535510612.232
1050,,SIGNAL,,,,,,1535510614.132
1051,166,interval,,,,,8.077,1535510607.946
1052,166,on,,09_detergent_2.jpg,False,0,0.801,1535510616.047
1053,,SIGNAL,,,,,,1535510616.882
1054,166,image_interval,,,,,0.400,1535510616.881
1055,166,on,00_detergent_3.jpg,,False,0,0.800,1535510617.306
1056,,SIGNAL,,,,,,1535510620.664
1057,,SIGNAL,,,,,,1535510620.664
1058,,SIGNAL,,,,,,1535510621.733
1059,167,interval,,,,,4.524,1535510618.139
1060,167,on,SINGLETON,09_chocolate_2.jpg,,1,0.799,1535510622.689
1061,168,interval,,,,,0.769,1535510623.524
1062,168,on,,04_chocolate_2.jpg,False,0,0.800,1535510624.317
1063,,K_PRESS,,,,,,1535510625.146
1064,,SIGNAL,,,,,,1535510625.146
1065,,SIGNAL,,,,,,1535510625.532
1066,168,image_interval,,,,,0.400,1535510625.144
1067,168,on,00_chocolate_1.jpg,,False,1,0.799,1535510625.568
1068,,K_PRESS,,,,,,1535510628.950
1069,,SIGNAL,,,,,,1535510628.950
1070,,SIGNAL,,,,,,1535510629.333
1071,169,interval,,,,,4.553,1535510626.395
1072,169,on,,06_detergent_2.jpg,False,0,0.800,1535510630.972
1073,,SIGNAL,,,,,,1535510631.811
1074,169,image_interval,,,,,0.400,1535510631.810
1075,169,on,00_detergent_3.jpg,,False,0,0.800,1535510632.234
1076,,SIGNAL,,,,,,1535510635.656
1077,,SIGNAL,,,,,,1535510635.656
1078,,SIGNAL,,,,,,1535510636.932
1079,170,interval,,,,,4.592,1535510633.063
1080,170,on,SINGLETON,01_detergent_2.jpg,,0,0.799,1535510637.679
1081,,SIGNAL,,,,,,1535510643.113
1082,,SIGNAL,,,,,,1535510643.113
1083,,SIGNAL,,,,,,1535510643.113
1084,,SIGNAL,,,,,,1535510644.532
1085,,SIGNAL,,,,,,1535510646.433
1086,171,interval,,,,,8.600,1535510638.511
1087,171,on,,05_chocolate_1.jpg,False,0,0.801,1535510647.135
1088,,SIGNAL,,,,,,1535510648.333
1089,171,image_interval,,,,,0.400,1535510647.963
1090,171,on,00_chocolate_3.jpg,,False,0,0.800,1535510648.387
1091,,SIGNAL,,,,,,1535510651.228
1092,,SIGNAL,,,,,,1535510652.132
